Ano,Codigo Departamento,Departamento,Codigo Municipio,Municipio,Nivel para indicadores,Sector Historico,Establecimientos
2013,1,GUATEMALA,1,GUATEMALA,BASICO,COOPERATIVA,8
2013,1,GUATEMALA,1,GUATEMALA,BASICO,OFICIAL,86
2013,1,GUATEMALA,1,GUATEMALA,BASICO,PRIVADO,668
2013,1,GUATEMALA,1,GUATEMALA,DIVERSIFICADO,OFICIAL,51
2013,1,GUATEMALA,1,GUATEMALA,DIVERSIFICADO,PRIVADO,633
2013,1,GUATEMALA,1,GUATEMALA,PREPRIMARIA,MUNICIPAL,3
2013,1,GUATEMALA,1,GUATEMALA,PREPRIMARIA,OFICIAL,270
2013,1,GUATEMALA,1,GUATEMALA,PREPRIMARIA,PRIVADO,508
2013,1,GUATEMALA,1,GUATEMALA,PRIMARIA,OFICIAL,299
2013,1,GUATEMALA,1,GUATEMALA,PRIMARIA,PRIVADO,482
2013,1,GUATEMALA,1,GUATEMALA,PRIMARIA DE ADULTOS,OFICIAL,33
2013,1,GUATEMALA,1,GUATEMALA,PRIMARIA DE ADULTOS,PRIVADO,54
2013,1,GUATEMALA,2,SANTA CATARINA PINULA,BASICO,COOPERATIVA,7
2013,1,GUATEMALA,2,SANTA CATARINA PINULA,BASICO,MUNICIPAL,2
2013,1,GUATEMALA,2,SANTA CATARINA PINULA,BASICO,OFICIAL,3
2013,1,GUATEMALA,2,SANTA CATARINA PINULA,BASICO,PRIVADO,27
2013,1,GUATEMALA,2,SANTA CATARINA PINULA,DIVERSIFICADO,COOPERATIVA,1
2013,1,GUATEMALA,2,SANTA CATARINA PINULA,DIVERSIFICADO,MUNICIPAL,2
2013,1,GUATEMALA,2,SANTA CATARINA PINULA,DIVERSIFICADO,OFICIAL,3
2013,1,GUATEMALA,2,SANTA CATARINA PINULA,DIVERSIFICADO,PRIVADO,20
2013,1,GUATEMALA,2,SANTA CATARINA PINULA,PREPRIMARIA,OFICIAL,22
2013,1,GUATEMALA,2,SANTA CATARINA PINULA,PREPRIMARIA,PRIVADO,37
2013,1,GUATEMALA,2,SANTA CATARINA PINULA,PRIMARIA,OFICIAL,22
2013,1,GUATEMALA,2,SANTA CATARINA PINULA,PRIMARIA,PRIVADO,32
2013,1,GUATEMALA,3,SAN JOSE PINULA,BASICO,COOPERATIVA,6
2013,1,GUATEMALA,3,SAN JOSE PINULA,BASICO,OFICIAL,13
2013,1,GUATEMALA,3,SAN JOSE PINULA,BASICO,PRIVADO,16
2013,1,GUATEMALA,3,SAN JOSE PINULA,DIVERSIFICADO,MUNICIPAL,1
2013,1,GUATEMALA,3,SAN JOSE PINULA,DIVERSIFICADO,OFICIAL,1
2013,1,GUATEMALA,3,SAN JOSE PINULA,DIVERSIFICADO,PRIVADO,8
2013,1,GUATEMALA,3,SAN JOSE PINULA,PREPRIMARIA,OFICIAL,28
2013,1,GUATEMALA,3,SAN JOSE PINULA,PREPRIMARIA,PRIVADO,26
2013,1,GUATEMALA,3,SAN JOSE PINULA,PRIMARIA,OFICIAL,40
2013,1,GUATEMALA,3,SAN JOSE PINULA,PRIMARIA,PRIVADO,24
2013,1,GUATEMALA,3,SAN JOSE PINULA,PRIMARIA DE ADULTOS,OFICIAL,2
2013,1,GUATEMALA,3,SAN JOSE PINULA,PRIMARIA DE ADULTOS,PRIVADO,2
2013,1,GUATEMALA,4,SAN JOSE DEL GOLFO,BASICO,OFICIAL,4
2013,1,GUATEMALA,4,SAN JOSE DEL GOLFO,DIVERSIFICADO,OFICIAL,3
2013,1,GUATEMALA,4,SAN JOSE DEL GOLFO,PREPRIMARIA,OFICIAL,4
2013,1,GUATEMALA,4,SAN JOSE DEL GOLFO,PREPRIMARIA,PRIVADO,1
2013,1,GUATEMALA,4,SAN JOSE DEL GOLFO,PRIMARIA,OFICIAL,12
2013,1,GUATEMALA,4,SAN JOSE DEL GOLFO,PRIMARIA,PRIVADO,1
2013,1,GUATEMALA,5,PALENCIA,BASICO,COOPERATIVA,5
2013,1,GUATEMALA,5,PALENCIA,BASICO,OFICIAL,8
2013,1,GUATEMALA,5,PALENCIA,BASICO,PRIVADO,10
2013,1,GUATEMALA,5,PALENCIA,DIVERSIFICADO,COOPERATIVA,1
2013,1,GUATEMALA,5,PALENCIA,DIVERSIFICADO,OFICIAL,1
2013,1,GUATEMALA,5,PALENCIA,DIVERSIFICADO,PRIVADO,4
2013,1,GUATEMALA,5,PALENCIA,PREPRIMARIA,OFICIAL,43
2013,1,GUATEMALA,5,PALENCIA,PREPRIMARIA,PRIVADO,9
2013,1,GUATEMALA,5,PALENCIA,PRIMARIA,OFICIAL,65
2013,1,GUATEMALA,5,PALENCIA,PRIMARIA,PRIVADO,10
2013,1,GUATEMALA,6,CHINAUTLA,BASICO,COOPERATIVA,7
2013,1,GUATEMALA,6,CHINAUTLA,BASICO,OFICIAL,18
2013,1,GUATEMALA,6,CHINAUTLA,BASICO,PRIVADO,21
2013,1,GUATEMALA,6,CHINAUTLA,DIVERSIFICADO,OFICIAL,15
2013,1,GUATEMALA,6,CHINAUTLA,DIVERSIFICADO,PRIVADO,10
2013,1,GUATEMALA,6,CHINAUTLA,PREPRIMARIA,OFICIAL,33
2013,1,GUATEMALA,6,CHINAUTLA,PREPRIMARIA,PRIVADO,25
2013,1,GUATEMALA,6,CHINAUTLA,PRIMARIA,OFICIAL,35
2013,1,GUATEMALA,6,CHINAUTLA,PRIMARIA,PRIVADO,26
2013,1,GUATEMALA,6,CHINAUTLA,PRIMARIA DE ADULTOS,OFICIAL,5
2013,1,GUATEMALA,6,CHINAUTLA,PRIMARIA DE ADULTOS,PRIVADO,2
2013,1,GUATEMALA,7,SAN PEDRO AYAMPUC,BASICO,COOPERATIVA,5
2013,1,GUATEMALA,7,SAN PEDRO AYAMPUC,BASICO,OFICIAL,5
2013,1,GUATEMALA,7,SAN PEDRO AYAMPUC,BASICO,PRIVADO,11
2013,1,GUATEMALA,7,SAN PEDRO AYAMPUC,DIVERSIFICADO,OFICIAL,1
2013,1,GUATEMALA,7,SAN PEDRO AYAMPUC,DIVERSIFICADO,PRIVADO,1
2013,1,GUATEMALA,7,SAN PEDRO AYAMPUC,PREPRIMARIA,OFICIAL,27
2013,1,GUATEMALA,7,SAN PEDRO AYAMPUC,PREPRIMARIA,PRIVADO,11
2013,1,GUATEMALA,7,SAN PEDRO AYAMPUC,PRIMARIA,OFICIAL,30
2013,1,GUATEMALA,7,SAN PEDRO AYAMPUC,PRIMARIA,PRIVADO,17
2013,1,GUATEMALA,8,MIXCO,BASICO,COOPERATIVA,7
2013,1,GUATEMALA,8,MIXCO,BASICO,OFICIAL,18
2013,1,GUATEMALA,8,MIXCO,BASICO,PRIVADO,244
2013,1,GUATEMALA,8,MIXCO,DIVERSIFICADO,OFICIAL,8
2013,1,GUATEMALA,8,MIXCO,DIVERSIFICADO,PRIVADO,146
2013,1,GUATEMALA,8,MIXCO,PREPRIMARIA,OFICIAL,64
2013,1,GUATEMALA,8,MIXCO,PREPRIMARIA,PRIVADO,258
2013,1,GUATEMALA,8,MIXCO,PRIMARIA,OFICIAL,78
2013,1,GUATEMALA,8,MIXCO,PRIMARIA,PRIVADO,238
2013,1,GUATEMALA,8,MIXCO,PRIMARIA DE ADULTOS,OFICIAL,9
2013,1,GUATEMALA,8,MIXCO,PRIMARIA DE ADULTOS,PRIVADO,19
2013,1,GUATEMALA,9,SAN PEDRO SACATEPEQUEZ,BASICO,COOPERATIVA,3
2013,1,GUATEMALA,9,SAN PEDRO SACATEPEQUEZ,BASICO,OFICIAL,3
2013,1,GUATEMALA,9,SAN PEDRO SACATEPEQUEZ,BASICO,PRIVADO,11
2013,1,GUATEMALA,9,SAN PEDRO SACATEPEQUEZ,DIVERSIFICADO,OFICIAL,1
2013,1,GUATEMALA,9,SAN PEDRO SACATEPEQUEZ,DIVERSIFICADO,PRIVADO,5
2013,1,GUATEMALA,9,SAN PEDRO SACATEPEQUEZ,PREPRIMARIA,OFICIAL,22
2013,1,GUATEMALA,9,SAN PEDRO SACATEPEQUEZ,PREPRIMARIA,PRIVADO,6
2013,1,GUATEMALA,9,SAN PEDRO SACATEPEQUEZ,PRIMARIA,OFICIAL,22
2013,1,GUATEMALA,9,SAN PEDRO SACATEPEQUEZ,PRIMARIA,PRIVADO,6
2013,1,GUATEMALA,9,SAN PEDRO SACATEPEQUEZ,PRIMARIA DE ADULTOS,OFICIAL,1
2013,1,GUATEMALA,9,SAN PEDRO SACATEPEQUEZ,PRIMARIA DE ADULTOS,PRIVADO,1
2013,1,GUATEMALA,10,SAN JUAN SACATEPEQUEZ,BASICO,COOPERATIVA,8
2013,1,GUATEMALA,10,SAN JUAN SACATEPEQUEZ,BASICO,OFICIAL,26
2013,1,GUATEMALA,10,SAN JUAN SACATEPEQUEZ,BASICO,PRIVADO,44
2013,1,GUATEMALA,10,SAN JUAN SACATEPEQUEZ,DIVERSIFICADO,OFICIAL,3
2013,1,GUATEMALA,10,SAN JUAN SACATEPEQUEZ,DIVERSIFICADO,PRIVADO,32
2013,1,GUATEMALA,10,SAN JUAN SACATEPEQUEZ,PREPRIMARIA,OFICIAL,113
2013,1,GUATEMALA,10,SAN JUAN SACATEPEQUEZ,PREPRIMARIA,PRIVADO,42
2013,1,GUATEMALA,10,SAN JUAN SACATEPEQUEZ,PRIMARIA,OFICIAL,111
2013,1,GUATEMALA,10,SAN JUAN SACATEPEQUEZ,PRIMARIA,PRIVADO,41
2013,1,GUATEMALA,10,SAN JUAN SACATEPEQUEZ,PRIMARIA DE ADULTOS,OFICIAL,1
2013,1,GUATEMALA,10,SAN JUAN SACATEPEQUEZ,PRIMARIA DE ADULTOS,PRIVADO,5
2013,1,GUATEMALA,11,SAN RAYMUNDO,BASICO,COOPERATIVA,1
2013,1,GUATEMALA,11,SAN RAYMUNDO,BASICO,OFICIAL,10
2013,1,GUATEMALA,11,SAN RAYMUNDO,BASICO,PRIVADO,7
2013,1,GUATEMALA,11,SAN RAYMUNDO,DIVERSIFICADO,OFICIAL,3
2013,1,GUATEMALA,11,SAN RAYMUNDO,DIVERSIFICADO,PRIVADO,4
2013,1,GUATEMALA,11,SAN RAYMUNDO,PREPRIMARIA,OFICIAL,24
2013,1,GUATEMALA,11,SAN RAYMUNDO,PREPRIMARIA,PRIVADO,7
2013,1,GUATEMALA,11,SAN RAYMUNDO,PRIMARIA,OFICIAL,27
2013,1,GUATEMALA,11,SAN RAYMUNDO,PRIMARIA,PRIVADO,7
2013,1,GUATEMALA,12,CHUARRANCHO,BASICO,OFICIAL,4
2013,1,GUATEMALA,12,CHUARRANCHO,BASICO,PRIVADO,2
2013,1,GUATEMALA,12,CHUARRANCHO,DIVERSIFICADO,OFICIAL,2
2013,1,GUATEMALA,12,CHUARRANCHO,DIVERSIFICADO,PRIVADO,1
2013,1,GUATEMALA,12,CHUARRANCHO,PREPRIMARIA,OFICIAL,11
2013,1,GUATEMALA,12,CHUARRANCHO,PRIMARIA,OFICIAL,20
2013,1,GUATEMALA,12,CHUARRANCHO,PRIMARIA DE ADULTOS,OFICIAL,1
2013,1,GUATEMALA,13,FRAIJANES,BASICO,MUNICIPAL,1
2013,1,GUATEMALA,13,FRAIJANES,BASICO,OFICIAL,8
2013,1,GUATEMALA,13,FRAIJANES,BASICO,PRIVADO,18
2013,1,GUATEMALA,13,FRAIJANES,DIVERSIFICADO,OFICIAL,4
2013,1,GUATEMALA,13,FRAIJANES,DIVERSIFICADO,PRIVADO,14
2013,1,GUATEMALA,13,FRAIJANES,PREPRIMARIA,OFICIAL,18
2013,1,GUATEMALA,13,FRAIJANES,PREPRIMARIA,PRIVADO,15
2013,1,GUATEMALA,13,FRAIJANES,PRIMARIA,OFICIAL,20
2013,1,GUATEMALA,13,FRAIJANES,PRIMARIA,PRIVADO,16
2013,1,GUATEMALA,13,FRAIJANES,PRIMARIA DE ADULTOS,OFICIAL,1
2013,1,GUATEMALA,14,AMATITLAN,BASICO,COOPERATIVA,12
2013,1,GUATEMALA,14,AMATITLAN,BASICO,OFICIAL,11
2013,1,GUATEMALA,14,AMATITLAN,BASICO,PRIVADO,47
2013,1,GUATEMALA,14,AMATITLAN,DIVERSIFICADO,OFICIAL,7
2013,1,GUATEMALA,14,AMATITLAN,DIVERSIFICADO,PRIVADO,46
2013,1,GUATEMALA,14,AMATITLAN,PREPRIMARIA,OFICIAL,52
2013,1,GUATEMALA,14,AMATITLAN,PREPRIMARIA,PRIVADO,45
2013,1,GUATEMALA,14,AMATITLAN,PRIMARIA,OFICIAL,52
2013,1,GUATEMALA,14,AMATITLAN,PRIMARIA,PRIVADO,50
2013,1,GUATEMALA,14,AMATITLAN,PRIMARIA DE ADULTOS,OFICIAL,1
2013,1,GUATEMALA,14,AMATITLAN,PRIMARIA DE ADULTOS,PRIVADO,3
2013,1,GUATEMALA,15,VILLA NUEVA,BASICO,COOPERATIVA,10
2013,1,GUATEMALA,15,VILLA NUEVA,BASICO,OFICIAL,30
2013,1,GUATEMALA,15,VILLA NUEVA,BASICO,PRIVADO,167
2013,1,GUATEMALA,15,VILLA NUEVA,DIVERSIFICADO,OFICIAL,12
2013,1,GUATEMALA,15,VILLA NUEVA,DIVERSIFICADO,PRIVADO,121
2013,1,GUATEMALA,15,VILLA NUEVA,PREPRIMARIA,OFICIAL,97
2013,1,GUATEMALA,15,VILLA NUEVA,PREPRIMARIA,PRIVADO,189
2013,1,GUATEMALA,15,VILLA NUEVA,PRIMARIA,OFICIAL,98
2013,1,GUATEMALA,15,VILLA NUEVA,PRIMARIA,PRIVADO,195
2013,1,GUATEMALA,15,VILLA NUEVA,PRIMARIA DE ADULTOS,OFICIAL,4
2013,1,GUATEMALA,15,VILLA NUEVA,PRIMARIA DE ADULTOS,PRIVADO,5
2013,1,GUATEMALA,16,VILLA CANALES,BASICO,COOPERATIVA,5
2013,1,GUATEMALA,16,VILLA CANALES,BASICO,OFICIAL,13
2013,1,GUATEMALA,16,VILLA CANALES,BASICO,PRIVADO,45
2013,1,GUATEMALA,16,VILLA CANALES,DIVERSIFICADO,OFICIAL,3
2013,1,GUATEMALA,16,VILLA CANALES,DIVERSIFICADO,PRIVADO,26
2013,1,GUATEMALA,16,VILLA CANALES,PREPRIMARIA,OFICIAL,42
2013,1,GUATEMALA,16,VILLA CANALES,PREPRIMARIA,PRIVADO,50
2013,1,GUATEMALA,16,VILLA CANALES,PRIMARIA,OFICIAL,46
2013,1,GUATEMALA,16,VILLA CANALES,PRIMARIA,PRIVADO,49
2013,1,GUATEMALA,16,VILLA CANALES,PRIMARIA DE ADULTOS,PRIVADO,1
2013,1,GUATEMALA,17,SAN MIGUEL PETAPA,BASICO,COOPERATIVA,5
2013,1,GUATEMALA,17,SAN MIGUEL PETAPA,BASICO,MUNICIPAL,1
2013,1,GUATEMALA,17,SAN MIGUEL PETAPA,BASICO,OFICIAL,3
2013,1,GUATEMALA,17,SAN MIGUEL PETAPA,BASICO,PRIVADO,69
2013,1,GUATEMALA,17,SAN MIGUEL PETAPA,DIVERSIFICADO,COOPERATIVA,2
2013,1,GUATEMALA,17,SAN MIGUEL PETAPA,DIVERSIFICADO,OFICIAL,1
2013,1,GUATEMALA,17,SAN MIGUEL PETAPA,DIVERSIFICADO,PRIVADO,43
2013,1,GUATEMALA,17,SAN MIGUEL PETAPA,PREPRIMARIA,MUNICIPAL,1
2013,1,GUATEMALA,17,SAN MIGUEL PETAPA,PREPRIMARIA,OFICIAL,19
2013,1,GUATEMALA,17,SAN MIGUEL PETAPA,PREPRIMARIA,PRIVADO,77
2013,1,GUATEMALA,17,SAN MIGUEL PETAPA,PRIMARIA,MUNICIPAL,1
2013,1,GUATEMALA,17,SAN MIGUEL PETAPA,PRIMARIA,OFICIAL,22
2013,1,GUATEMALA,17,SAN MIGUEL PETAPA,PRIMARIA,PRIVADO,81
2013,1,GUATEMALA,17,SAN MIGUEL PETAPA,PRIMARIA DE ADULTOS,PRIVADO,3
2013,2,EL PROGRESO,1,GUASTATOYA,BASICO,COOPERATIVA,1
2013,2,EL PROGRESO,1,GUASTATOYA,BASICO,OFICIAL,7
2013,2,EL PROGRESO,1,GUASTATOYA,BASICO,PRIVADO,5
2013,2,EL PROGRESO,1,GUASTATOYA,DIVERSIFICADO,COOPERATIVA,1
2013,2,EL PROGRESO,1,GUASTATOYA,DIVERSIFICADO,OFICIAL,4
2013,2,EL PROGRESO,1,GUASTATOYA,DIVERSIFICADO,PRIVADO,8
2013,2,EL PROGRESO,1,GUASTATOYA,PREPRIMARIA,OFICIAL,24
2013,2,EL PROGRESO,1,GUASTATOYA,PREPRIMARIA,PRIVADO,4
2013,2,EL PROGRESO,1,GUASTATOYA,PRIMARIA,OFICIAL,23
2013,2,EL PROGRESO,1,GUASTATOYA,PRIMARIA,PRIVADO,4
2013,2,EL PROGRESO,1,GUASTATOYA,PRIMARIA DE ADULTOS,OFICIAL,1
2013,2,EL PROGRESO,2,MORAZAN,BASICO,COOPERATIVA,2
2013,2,EL PROGRESO,2,MORAZAN,BASICO,OFICIAL,8
2013,2,EL PROGRESO,2,MORAZAN,BASICO,PRIVADO,1
2013,2,EL PROGRESO,2,MORAZAN,DIVERSIFICADO,COOPERATIVA,1
2013,2,EL PROGRESO,2,MORAZAN,DIVERSIFICADO,OFICIAL,1
2013,2,EL PROGRESO,2,MORAZAN,PREPRIMARIA,OFICIAL,17
2013,2,EL PROGRESO,2,MORAZAN,PREPRIMARIA,PRIVADO,2
2013,2,EL PROGRESO,2,MORAZAN,PRIMARIA,OFICIAL,40
2013,2,EL PROGRESO,2,MORAZAN,PRIMARIA,PRIVADO,2
2013,2,EL PROGRESO,3,SAN AGUSTIN ACASAGUASTLAN,BASICO,COOPERATIVA,3
2013,2,EL PROGRESO,3,SAN AGUSTIN ACASAGUASTLAN,BASICO,OFICIAL,14
2013,2,EL PROGRESO,3,SAN AGUSTIN ACASAGUASTLAN,BASICO,PRIVADO,7
2013,2,EL PROGRESO,3,SAN AGUSTIN ACASAGUASTLAN,DIVERSIFICADO,COOPERATIVA,1
2013,2,EL PROGRESO,3,SAN AGUSTIN ACASAGUASTLAN,DIVERSIFICADO,OFICIAL,2
2013,2,EL PROGRESO,3,SAN AGUSTIN ACASAGUASTLAN,DIVERSIFICADO,PRIVADO,10
2013,2,EL PROGRESO,3,SAN AGUSTIN ACASAGUASTLAN,PREPRIMARIA,OFICIAL,55
2013,2,EL PROGRESO,3,SAN AGUSTIN ACASAGUASTLAN,PREPRIMARIA,PRIVADO,2
2013,2,EL PROGRESO,3,SAN AGUSTIN ACASAGUASTLAN,PRIMARIA,OFICIAL,71
2013,2,EL PROGRESO,3,SAN AGUSTIN ACASAGUASTLAN,PRIMARIA,PRIVADO,2
2013,2,EL PROGRESO,3,SAN AGUSTIN ACASAGUASTLAN,PRIMARIA DE ADULTOS,OFICIAL,1
2013,2,EL PROGRESO,4,SAN CRISTOBAL ACASAGUASTLAN,BASICO,COOPERATIVA,2
2013,2,EL PROGRESO,4,SAN CRISTOBAL ACASAGUASTLAN,BASICO,OFICIAL,3
2013,2,EL PROGRESO,4,SAN CRISTOBAL ACASAGUASTLAN,BASICO,PRIVADO,2
2013,2,EL PROGRESO,4,SAN CRISTOBAL ACASAGUASTLAN,DIVERSIFICADO,OFICIAL,1
2013,2,EL PROGRESO,4,SAN CRISTOBAL ACASAGUASTLAN,DIVERSIFICADO,PRIVADO,2
2013,2,EL PROGRESO,4,SAN CRISTOBAL ACASAGUASTLAN,PREPRIMARIA,OFICIAL,11
2013,2,EL PROGRESO,4,SAN CRISTOBAL ACASAGUASTLAN,PREPRIMARIA,PRIVADO,1
2013,2,EL PROGRESO,4,SAN CRISTOBAL ACASAGUASTLAN,PRIMARIA,OFICIAL,12
2013,2,EL PROGRESO,4,SAN CRISTOBAL ACASAGUASTLAN,PRIMARIA,PRIVADO,1
2013,2,EL PROGRESO,5,EL JICARO,BASICO,COOPERATIVA,2
2013,2,EL PROGRESO,5,EL JICARO,BASICO,OFICIAL,2
2013,2,EL PROGRESO,5,EL JICARO,BASICO,PRIVADO,2
2013,2,EL PROGRESO,5,EL JICARO,DIVERSIFICADO,COOPERATIVA,1
2013,2,EL PROGRESO,5,EL JICARO,DIVERSIFICADO,MUNICIPAL,1
2013,2,EL PROGRESO,5,EL JICARO,DIVERSIFICADO,OFICIAL,1
2013,2,EL PROGRESO,5,EL JICARO,DIVERSIFICADO,PRIVADO,2
2013,2,EL PROGRESO,5,EL JICARO,PREPRIMARIA,OFICIAL,20
2013,2,EL PROGRESO,5,EL JICARO,PREPRIMARIA,PRIVADO,1
2013,2,EL PROGRESO,5,EL JICARO,PRIMARIA,OFICIAL,19
2013,2,EL PROGRESO,5,EL JICARO,PRIMARIA,PRIVADO,1
2013,2,EL PROGRESO,6,SANSARE,BASICO,OFICIAL,6
2013,2,EL PROGRESO,6,SANSARE,BASICO,PRIVADO,2
2013,2,EL PROGRESO,6,SANSARE,DIVERSIFICADO,COOPERATIVA,1
2013,2,EL PROGRESO,6,SANSARE,DIVERSIFICADO,OFICIAL,1
2013,2,EL PROGRESO,6,SANSARE,DIVERSIFICADO,PRIVADO,2
2013,2,EL PROGRESO,6,SANSARE,PREPRIMARIA,OFICIAL,21
2013,2,EL PROGRESO,6,SANSARE,PREPRIMARIA,PRIVADO,2
2013,2,EL PROGRESO,6,SANSARE,PRIMARIA,OFICIAL,24
2013,2,EL PROGRESO,6,SANSARE,PRIMARIA,PRIVADO,2
2013,2,EL PROGRESO,7,SANARATE,BASICO,COOPERATIVA,2
2013,2,EL PROGRESO,7,SANARATE,BASICO,OFICIAL,11
2013,2,EL PROGRESO,7,SANARATE,BASICO,PRIVADO,9
2013,2,EL PROGRESO,7,SANARATE,DIVERSIFICADO,COOPERATIVA,1
2013,2,EL PROGRESO,7,SANARATE,DIVERSIFICADO,OFICIAL,2
2013,2,EL PROGRESO,7,SANARATE,DIVERSIFICADO,PRIVADO,16
2013,2,EL PROGRESO,7,SANARATE,PREPRIMARIA,OFICIAL,34
2013,2,EL PROGRESO,7,SANARATE,PREPRIMARIA,PRIVADO,8
2013,2,EL PROGRESO,7,SANARATE,PRIMARIA,OFICIAL,46
2013,2,EL PROGRESO,7,SANARATE,PRIMARIA,PRIVADO,8
2013,2,EL PROGRESO,8,SAN ANTONIO LA PAZ,BASICO,COOPERATIVA,2
2013,2,EL PROGRESO,8,SAN ANTONIO LA PAZ,BASICO,OFICIAL,8
2013,2,EL PROGRESO,8,SAN ANTONIO LA PAZ,BASICO,PRIVADO,4
2013,2,EL PROGRESO,8,SAN ANTONIO LA PAZ,DIVERSIFICADO,COOPERATIVA,1
2013,2,EL PROGRESO,8,SAN ANTONIO LA PAZ,DIVERSIFICADO,OFICIAL,1
2013,2,EL PROGRESO,8,SAN ANTONIO LA PAZ,DIVERSIFICADO,PRIVADO,3
2013,2,EL PROGRESO,8,SAN ANTONIO LA PAZ,PREPRIMARIA,OFICIAL,21
2013,2,EL PROGRESO,8,SAN ANTONIO LA PAZ,PREPRIMARIA,PRIVADO,3
2013,2,EL PROGRESO,8,SAN ANTONIO LA PAZ,PRIMARIA,OFICIAL,25
2013,2,EL PROGRESO,8,SAN ANTONIO LA PAZ,PRIMARIA,PRIVADO,3
2013,3,SACATEPEQUEZ,1,ANTIGUA GUATEMALA,BASICO,COOPERATIVA,1
2013,3,SACATEPEQUEZ,1,ANTIGUA GUATEMALA,BASICO,MUNICIPAL,2
2013,3,SACATEPEQUEZ,1,ANTIGUA GUATEMALA,BASICO,OFICIAL,11
2013,3,SACATEPEQUEZ,1,ANTIGUA GUATEMALA,BASICO,PRIVADO,42
2013,3,SACATEPEQUEZ,1,ANTIGUA GUATEMALA,DIVERSIFICADO,MUNICIPAL,1
2013,3,SACATEPEQUEZ,1,ANTIGUA GUATEMALA,DIVERSIFICADO,OFICIAL,5
2013,3,SACATEPEQUEZ,1,ANTIGUA GUATEMALA,DIVERSIFICADO,PRIVADO,51
2013,3,SACATEPEQUEZ,1,ANTIGUA GUATEMALA,PREPRIMARIA,OFICIAL,33
2013,3,SACATEPEQUEZ,1,ANTIGUA GUATEMALA,PREPRIMARIA,PRIVADO,37
2013,3,SACATEPEQUEZ,1,ANTIGUA GUATEMALA,PRIMARIA,OFICIAL,22
2013,3,SACATEPEQUEZ,1,ANTIGUA GUATEMALA,PRIMARIA,PRIVADO,33
2013,3,SACATEPEQUEZ,1,ANTIGUA GUATEMALA,PRIMARIA DE ADULTOS,OFICIAL,3
2013,3,SACATEPEQUEZ,1,ANTIGUA GUATEMALA,PRIMARIA DE ADULTOS,PRIVADO,1
2013,3,SACATEPEQUEZ,2,JOCOTENANGO,BASICO,COOPERATIVA,1
2013,3,SACATEPEQUEZ,2,JOCOTENANGO,BASICO,OFICIAL,2
2013,3,SACATEPEQUEZ,2,JOCOTENANGO,BASICO,PRIVADO,16
2013,3,SACATEPEQUEZ,2,JOCOTENANGO,DIVERSIFICADO,COOPERATIVA,1
2013,3,SACATEPEQUEZ,2,JOCOTENANGO,DIVERSIFICADO,OFICIAL,1
2013,3,SACATEPEQUEZ,2,JOCOTENANGO,DIVERSIFICADO,PRIVADO,10
2013,3,SACATEPEQUEZ,2,JOCOTENANGO,PREPRIMARIA,OFICIAL,9
2013,3,SACATEPEQUEZ,2,JOCOTENANGO,PREPRIMARIA,PRIVADO,11
2013,3,SACATEPEQUEZ,2,JOCOTENANGO,PRIMARIA,OFICIAL,7
2013,3,SACATEPEQUEZ,2,JOCOTENANGO,PRIMARIA,PRIVADO,13
2013,3,SACATEPEQUEZ,2,JOCOTENANGO,PRIMARIA DE ADULTOS,MUNICIPAL,1
2013,3,SACATEPEQUEZ,2,JOCOTENANGO,PRIMARIA DE ADULTOS,PRIVADO,1
2013,3,SACATEPEQUEZ,3,PASTORES,BASICO,COOPERATIVA,2
2013,3,SACATEPEQUEZ,3,PASTORES,BASICO,MUNICIPAL,1
2013,3,SACATEPEQUEZ,3,PASTORES,BASICO,OFICIAL,3
2013,3,SACATEPEQUEZ,3,PASTORES,BASICO,PRIVADO,6
2013,3,SACATEPEQUEZ,3,PASTORES,DIVERSIFICADO,COOPERATIVA,1
2013,3,SACATEPEQUEZ,3,PASTORES,DIVERSIFICADO,MUNICIPAL,1
2013,3,SACATEPEQUEZ,3,PASTORES,DIVERSIFICADO,OFICIAL,1
2013,3,SACATEPEQUEZ,3,PASTORES,DIVERSIFICADO,PRIVADO,3
2013,3,SACATEPEQUEZ,3,PASTORES,PREPRIMARIA,OFICIAL,12
2013,3,SACATEPEQUEZ,3,PASTORES,PREPRIMARIA,PRIVADO,5
2013,3,SACATEPEQUEZ,3,PASTORES,PRIMARIA,OFICIAL,9
2013,3,SACATEPEQUEZ,3,PASTORES,PRIMARIA,PRIVADO,5
2013,3,SACATEPEQUEZ,4,SUMPANGO,BASICO,COOPERATIVA,1
2013,3,SACATEPEQUEZ,4,SUMPANGO,BASICO,OFICIAL,9
2013,3,SACATEPEQUEZ,4,SUMPANGO,BASICO,PRIVADO,20
2013,3,SACATEPEQUEZ,4,SUMPANGO,DIVERSIFICADO,OFICIAL,2
2013,3,SACATEPEQUEZ,4,SUMPANGO,DIVERSIFICADO,PRIVADO,11
2013,3,SACATEPEQUEZ,4,SUMPANGO,PREPRIMARIA,OFICIAL,22
2013,3,SACATEPEQUEZ,4,SUMPANGO,PREPRIMARIA,PRIVADO,13
2013,3,SACATEPEQUEZ,4,SUMPANGO,PRIMARIA,OFICIAL,13
2013,3,SACATEPEQUEZ,4,SUMPANGO,PRIMARIA,PRIVADO,15
2013,3,SACATEPEQUEZ,4,SUMPANGO,PRIMARIA DE ADULTOS,PRIVADO,2
2013,3,SACATEPEQUEZ,5,SANTO DOMINGO XENACOJ,BASICO,COOPERATIVA,1
